Year,Road_width,Location_Access,Governmentrate,Inflation_rate,Commercial-rate,Area,Earthen,Pitch,Goreto,Gravelled,paved,Commercial,Residential,Kathmandu,Lalitpur,Places
3.5,2.624671916,25,1,0.0721,2.5,13,0,0,1,0,0,0,1,1,0,Kathmandu
0.833333333,3.280839895,3,1.4,0.0831,7.001886284,4.63875,0,1,0,0,0,0,1,1,0,Kathmandu
4.666666667,4.304461942,2,3,0.093,8.8,3.66,1,0,0,0,0,0,1,1,0,Kathmandu
1,6.456692913,,6,0.0987,13.00658228,2.46875,0,1,0,0,0,1,0,1,0,Kathmandu
4.166666667,0.984251969,1.5,5.5,0.093,8.25,3.89,0,0,1,0,0,0,1,1,0,Kathmandu
3.916666667,3.937007874,3.5,2,0.067,9,3.5625,1,0,0,0,0,0,1,1,0,Kathmandu
3.083333333,3.937007874,10,4,0.0721,10.5,3.05,1,0,0,0,0,0,1,1,0,Kathmandu
3,0.984251969,25,0.5,0.0721,2,16,0,0,1,0,0,0,0,0,1,Lalitpur
1.583333333,3.937007874,12,1.75,0.0987,8,4,0,0,0,1,0,0,1,0,0,Bhaktapur
2.5,3.608923885,3,2.5,0.0904,10,3.19,1,0,0,0,0,1,0,1,0,Kathmandu
3.916666667,4.304461942,3,4,0.0721,8,3.97,0,1,0,0,0,0,1,1,0,Kathmandu
2.416666667,5.380577428,3,4.1,0.0904,15,2.1,0,1,0,0,0,0,1,1,0,Kathmandu
4.166666667,4.265091864,4,3.5,0.067,6,5.25,1,0,0,0,0,0,1,0,1,Lalitpur
4,6.456692913,5,1.5,0.093,1.5,21,0,0,0,1,0,0,1,1,0,Kathmandu
2.166666667,6.56167979,10,0.06,0.0904,15.89247016,1.976407675,0,0,0,1,0,0,1,0,0,Bhaktapur
1.333333333,3.937007874,1,3.65,0.0987,8,3.92,1,0,0,0,0,0,1,1,0,Kathmandu
3.166666667,4.304461942,5,1.25,0.0721,7,4.47,1,0,0,0,0,0,1,0,1,Lalitpur
4.333333333,4.265091864,8,1,0.067,5,6.25,1,0,0,0,0,0,1,0,1,Lalitpur
1.916666667,1.312335958,4,4.88,0.0987,7.980815348,3.909375,0,0,1,0,0,0,1,1,0,Kathmandu
1.833333333,1.312335958,2,4.4,0.0987,12.4,2.5,1,0,0,0,0,1,0,1,0,Kathmandu
0.833333333,1.312335958,0.5,0.5,0.0831,4.995467822,6.205625,0,0,1,0,0,0,1,1,0,Kathmandu
3.583333333,4.304461942,25,2,0.0721,7.5,4.13,1,0,0,0,0,0,1,1,0,Kathmandu
2.666666667,6.456692913,15,0.7,0.0904,1,30.96,1,0,0,0,0,0,1,0,0,Bhaktapur
1.25,2.624671916,1,6,0.0987,8.988568318,3.444375,1,0,0,0,0,0,1,1,0,Kathmandu
1.083333333,7.217847769,,5.5,0.0987,14.98181818,2.0625,0,1,0,0,0,1,0,1,0,Kathmandu
2.416666667,3.228346457,1.05,1,0.0904,9.5,3.25,0,0,0,1,0,0,1,1,0,Kathmandu
1.916666667,5.905511811,5,2.1,0.0987,5.498772595,5.60125,1,0,0,0,0,0,1,1,0,Kathmandu
3.833333333,15.0656168,25,2,0.067,2,15.375,1,0,0,0,0,1,0,1,0,Kathmandu
3.25,2.624671916,0.3,3,0.0721,12,2.56,1,0,0,0,0,0,1,1,0,Kathmandu
5.083333333,3.280839895,5,3,0.067,10,3.06,1,0,0,0,0,0,1,1,0,Kathmandu
4.666666667,4.304461942,2,2.25,0.093,8.5,3.58,1,0,0,0,0,0,1,1,0,Kathmandu
1.75,3.280839895,1.15,12,0.0987,20.01646091,1.51875,0,1,0,0,0,0,1,1,0,Kathmandu
1.333333333,1.312335958,1,6,0.0987,8.009221143,3.795625,0,0,1,0,0,0,1,1,0,Kathmandu
1.416666667,6.56167979,1,1,0.0987,7.989487516,3.805,0,0,0,1,0,0,1,1,0,Kathmandu
1,4.593175853,10,1,0.0987,2.750466708,11.048125,1,0,0,0,0,0,1,1,0,Kathmandu
3.916666667,3.280839895,19,3,0.0721,9.5,3.1875,0,0,0,0,0,0,1,1,0,Kathmandu
1.916666667,4.304461942,5,1,0.0987,8.0026534,3.76875,1,0,0,0,0,0,1,1,0,Kathmandu
2,3.280839895,5,4.4,0.0904,6.929496403,4.34375,1,0,0,0,0,0,1,1,0,Kathmandu
3.25,3.280839895,5,13,0.0721,15,2,0,1,0,0,0,0,1,1,0,Kathmandu
3.083333333,1.312335958,3,8,0.0721,12,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
4.083333333,6.456692913,5,2.75,0.093,12,2.5,0,1,0,0,0,0,1,1,0,Kathmandu
2.583333333,3.280839895,1,5,0.0904,10,3,1,0,0,0,0,1,0,1,0,Kathmandu
4.666666667,4.304461942,5,5,0.093,10,3,1,0,0,0,0,0,1,1,0,Kathmandu
4.166666667,3.280839895,2,3,0.093,10,3,1,0,0,0,0,0,1,1,0,Kathmandu
2.583333333,3.280839895,10,2,0.0904,10,3,1,0,0,0,0,1,0,0,1,Lalitpur
2.416666667,6.456692913,2,1.75,0.0904,8,3.75,0,0,0,1,0,0,1,0,0,Bhaktapur
4.083333333,4.593175853,3,4,0.067,7.5,4,0,1,0,0,0,0,1,1,0,Kathmandu
2.583333333,3.280839895,14,2.25,0.0904,5,6,1,0,0,0,0,1,0,1,0,Kathmandu
3.416666667,10.76115486,40,0.5,0.0721,5,6,1,0,0,0,0,0,1,1,0,Kathmandu
4.166666667,1,5,0.5,0.093,3,10,0,0,0,0,0,0,0,1,0,Kathmandu
4.166666667,4.304461942,3,1.5,0.093,2,15,1,0,0,0,0,0,1,1,0,Kathmandu
4.5,6.56167979,3,1.5,0.093,2,15,1,0,0,0,0,0,1,1,0,Kathmandu
0.833333333,6.456692913,1.5,9,0.0831,20,1.5,0,0,0,0,0,1,0,1,0,Kathmandu
0.916666667,0.984251969,1,4.4,0.0831,10,3,0,0,1,0,0,0,1,1,0,Kathmandu
1.083333333,2.624671916,5,1.5,0.0987,10,3,1,0,0,0,0,0,1,1,0,Kathmandu
2.166666667,3.280839895,0.6,0.98,0.0904,8,3.75,1,0,0,0,0,0,1,1,0,Kathmandu
2.25,2.624671916,5,7,0.0904,9,3.33,1,0,0,0,0,0,1,1,0,Kathmandu
0.833333333,4.304461942,5,7.7,0.0831,15.95733333,1.875,0,1,0,0,0,0,1,1,0,Kathmandu
3.333333333,3.280839895,0.2,6,0.067,12,2.49,0,1,0,0,0,1,0,1,0,Kathmandu
0.833333333,3.937007874,1,5.5,0.0831,12.00302496,2.479375,0,1,0,0,0,0,1,1,0,Kathmandu
1.416666667,3.937007874,1.5,4.4,0.0987,8.5,3.5,1,0,0,0,0,0,1,1,0,Kathmandu
3.583333333,4.304461942,25,2,0.0721,7.5,3.96,1,0,0,0,0,0,1,1,0,Kathmandu
1.5,3.280839895,1,3,0.0987,7.00621118,4.22625,1,0,0,0,0,0,1,1,0,Kathmandu
5.083333333,4.304461942,20,3,0.067,10,2.96,1,0,0,0,0,0,1,1,0,Kathmandu
3.25,6.456692913,2,8,0.0721,15,1.97,0,1,0,0,0,1,0,1,0,Kathmandu
3.583333333,4.304461942,10,3.8148,0.0721,12,2.45,1,0,0,0,0,0,1,0,1,Lalitpur
0.916666667,1.968503937,2,6,0.0831,9.983022071,2.945,0,0,0,0,1,0,1,1,0,Kathmandu
5.25,1.640419948,1,5,0.067,19.78965082,1.485625,0,0,1,0,0,1,0,1,0,Kathmandu
2.25,1.968503937,1,9.9,0.0904,19.94876174,1.46375,0,0,0,1,0,1,0,1,0,Kathmandu
4.416666667,3.280839895,15,3,0.093,12,2.43,1,0,0,0,0,0,1,1,0,Kathmandu
2.583333333,3.937007874,3,1.5,0.0904,7.25,4,0,0,0,1,0,0,1,1,0,Kathmandu
4.5,6.456692913,9,1.6,0.093,3,9.64,1,0,0,0,0,0,1,0,1,Lalitpur
3.916666667,6.456692913,2,2.25,0.0721,7,4.125,0,0,0,1,0,0,1,1,0,Kathmandu
3.833333333,4.304461942,5,3.5,0.0721,6.5,4.44,1,0,0,0,0,0,1,1,0,Kathmandu
2.583333333,4.304461942,3,3,0.0904,7,4.12,1,0,0,0,0,0,1,1,0,Kathmandu
2.25,1.968503937,5,0.875,0.0904,6,4.79,0,0,1,0,0,0,1,0,1,Lalitpur
1.416666667,3.280839895,2,3,0.0987,9.007058824,3.1875,1,0,0,0,0,0,1,1,0,Kathmandu
2.583333333,4.304461942,5,4,0.0904,8.5,3.365,0,0,0,1,0,0,1,1,0,Kathmandu
2.333333333,4.265091864,15,4,0.0904,10,2.86,0,1,0,0,0,0,1,1,0,Kathmandu
3.333333333,3.280839895,2,3,0.067,6,4.75,1,0,0,0,0,1,0,1,0,Kathmandu
2,7.217847769,10,2.75,0.0904,10.01322168,2.83625,0,1,0,0,0,0,1,1,0,Kathmandu
2.333333333,3.937007874,1.05,10,0.0904,35,0.81,0,0,0,0,1,0,1,1,0,Kathmandu
0.75,3.280839895,1,1,0.0831,6.9527897,4.0775,1,0,0,0,0,0,1,1,0,Kathmandu
4.083333333,4.304461942,1,3.02005,0.093,12,2.36,1,0,0,0,0,0,1,0,1,Lalitpur
2.166666667,1.640419948,15,1,0.0904,3.498914729,8.0625,0,0,1,0,0,0,1,0,0,Bhaktapur
0.833333333,1.968503937,1.5,8,0.0831,15.01997337,1.8775,0,1,0,0,0,0,1,1,0,Kathmandu
5.25,1.312335958,2,1.5,0.067,9,3.13,0,0,1,0,0,0,1,1,0,Kathmandu
5.25,1.312335958,2,7,0.067,8,3.52,0,0,1,0,0,1,0,1,0,Kathmandu
4.166666667,3.280839895,7,4.5,0.093,4.5,6.25,1,0,0,0,0,0,1,1,0,Kathmandu
4,4.304461942,10,1.5,0.093,2.25,12.5,1,0,0,0,0,0,1,1,0,Kathmandu
3,1.968503937,2,1.25,0.0721,10,2.81,0,0,1,0,0,0,1,0,0,Bhaktapur
2.416666667,3.280839895,2,5.5,0.0904,11,2.55,0,0,0,1,0,0,1,1,0,Kathmandu
2.916666667,4.265091864,3,4.5,0.067,8,3.5,1,0,0,0,0,1,0,1,0,Kathmandu
2.583333333,3.937007874,1.05,5,0.0904,7,4,1,0,0,0,0,0,1,1,0,Kathmandu
4.25,4.593175853,40,5,0.067,7,4,1,0,0,0,0,0,1,1,0,Kathmandu
4,4.304461942,6,3.3,0.093,7,4,1,0,0,0,0,0,1,1,0,Kathmandu
3,4.304461942,5,1,0.0721,3.5,8,1,0,0,0,0,0,1,1,0,Kathmandu
1.333333333,3.937007874,2,1.6,0.0987,5.995165189,4.65375,1,0,0,0,0,0,1,1,0,Kathmandu
1.5,1.968503937,,4.4,0.0987,6.992313726,3.984375,0,0,1,0,0,0,1,1,0,Kathmandu
3.75,4.304461942,2,4.5,0.0721,9.25,3,1,0,0,0,0,0,1,1,0,Kathmandu
3.25,4.304461942,5,1.25,0.0721,7,3.95,1,0,0,0,0,0,1,0,1,Lalitpur
2.166666667,2.624671916,15,1,0.0904,3.499723123,7.900625,0,0,1,0,0,0,1,0,0,Bhaktapur
4.333333333,3.280839895,15,3,0.093,8.5,3.25,1,0,0,0,0,0,1,1,0,Kathmandu
4.083333333,3.280839895,2,3.3,0.093,8,3.45,0,0,0,1,0,0,1,1,0,Kathmandu
3.916666667,2.952755906,2.5,8,0.067,10,2.75,0,0,1,0,0,1,0,1,0,Kathmandu
4.333333333,4.265091864,8,1,0.067,5,5.5,1,0,0,0,0,1,0,0,1,Lalitpur
1.333333333,3.280839895,10,1.25,0.0987,5,5.5,1,0,0,0,0,0,1,0,0,Bhaktapur
4.666666667,1.312335958,4,3,0.093,6,4.57,0,0,1,0,0,0,1,1,0,Kathmandu
1.416666667,2.624671916,2,0.1,0.0987,0.999724138,27.1875,0,0,1,0,0,0,1,1,0,Kathmandu
4.416666667,3.280839895,10,3,0.093,7.12,3.81,1,0,0,0,0,0,1,1,0,Kathmandu
4.416666667,1.312335958,25,1,0.093,7,3.87,0,0,1,0,0,0,1,0,0,Bhaktapur
2,10.82677165,2,2.1,0.0904,7.007922393,3.865625,1,0,0,0,0,0,1,1,0,Kathmandu
3,3.937007874,4,0.5625,0.067,6,4.5,1,0,0,0,0,1,0,0,1,Lalitpur
3.5,1.312335958,1,2.75,0.0721,9,3,0,0,1,0,0,0,1,1,0,Kathmandu
4.916666667,2.624671916,0.5,4,0.093,9.003764115,2.98875,0,1,0,0,0,0,1,1,0,Kathmandu
4.583333333,4.304461942,5,3.5,0.093,10,2.69,1,0,0,0,0,0,1,1,0,Kathmandu
1.083333333,0.984251969,3,6,0.0987,7.994052045,3.3625,0,0,1,0,0,0,1,1,0,Kathmandu
1.083333333,3.937007874,3,1.65,0.0987,6.001674574,4.47875,0,0,0,1,0,0,1,1,0,Kathmandu
1,3.280839895,11,2.75,0.0987,6.046595386,4.4425,0,1,0,0,0,0,1,0,0,Bhaktapur
3.25,2.952755906,2,5,0.0721,10,2.67,0,1,0,0,0,0,1,1,0,Kathmandu
1.5,4.593175853,5,1.5,0.0987,7.005776531,3.786875,1,0,0,0,0,0,1,1,0,Kathmandu
3.083333333,4.304461942,7,3,0.0721,8.5,3.12,1,0,0,0,0,0,1,1,0,Kathmandu
2.166666667,8.202099738,1,10,0.0904,24.94117647,1.0625,0,0,0,0,1,0,1,1,0,Kathmandu
4.166666667,4.304461942,10,2,0.093,3.65,7.25,1,0,0,0,0,0,1,1,0,Kathmandu
5.166666667,3.937007874,1.5,3,0.067,9,2.94,1,0,0,0,0,0,1,0,1,Lalitpur
1.833333333,4.265091864,10,3,0.0987,7.983367983,3.306875,1,0,0,0,0,0,1,1,0,Kathmandu
2.416666667,1.968503937,0.5,3.4,0.0904,16.25,1.62,0,0,1,0,0,0,1,1,0,Kathmandu
2.25,25,0.4,10,0.0904,35,0.75,0,0,1,0,0,1,0,1,0,Kathmandu
3.166666667,3.937007874,9,1.625,0.067,7,3.739,1,0,0,0,0,1,0,0,1,Lalitpur
1.333333333,3.280839895,2.5,3.8,0.0987,6.985953177,3.7375,1,0,0,0,0,0,1,1,0,Kathmandu
2.083333333,1.640419948,,2.5,0.0987,9,2.9,0,0,1,0,0,0,1,1,0,Kathmandu
5.5,4.593175853,12,1.5,0.067,8,3.25,1,0,0,0,0,1,0,1,0,Kathmandu
2.666666667,4.593175853,1.05,1,0.0904,8,3.25,1,0,0,0,0,1,0,0,1,Lalitpur
4.583333333,4.304461942,10,3,0.093,5,5.2,0,1,0,0,0,0,1,1,0,Kathmandu
1.583333333,1.640419948,3,0.5,0.0987,3.498526564,7.423125,0,0,1,0,0,0,1,1,0,Kathmandu
3.583333333,0.984251969,20,1.75,0.0721,5.5,4.7,0,0,1,0,0,0,1,0,0,Bhaktapur
1.583333333,1,15,0.4,0.0987,1.249916604,20.609375,0,0,0,0,0,0,1,0,0,Bhaktapur
0.833333333,3.280839895,5,4.1,0.0831,5.494130203,4.685,1,0,0,0,0,0,1,1,0,Kathmandu
3.083333333,0.984251969,1.05,0.5,0.0721,2.75,9.33,0,0,1,0,0,0,1,1,0,Kathmandu
2.166666667,2.952755906,1.05,1.8125,0.0904,10,2.56,1,0,1,0,0,1,0,0,1,Lalitpur
3.416666667,8.608923885,1,5,0.0721,16,1.59,0,1,0,0,0,0,1,0,0,Bhaktapur
1.333333333,1.312335958,0,0.32,0.0987,2.998889629,8.443125,0,0,1,0,0,0,1,1,0,Kathmandu
1.916666667,3.280839895,5,1,0.0987,7.499259259,3.375,1,0,0,0,0,0,1,1,0,Kathmandu
3,4.304461942,5,3,0.0721,6,4.18,1,0,0,0,0,0,1,1,0,Kathmandu
1.583333333,1.312335958,5,0.98,0.0987,5.496986301,4.5625,0,0,1,0,0,0,1,1,0,Kathmandu
1.083333333,3.937007874,15,4.95,0.0987,5.490948985,4.5575,1,0,0,0,0,0,1,1,0,Kathmandu
2.5,3.280839895,0.25,11,0.0904,20,1.25,1,0,0,0,0,1,0,1,0,Kathmandu
4.25,4.304461942,2,5.5,0.093,10,2.5,1,0,0,0,0,0,1,1,0,Kathmandu
3.166666667,2.624671916,2,5,0.0721,10,2.5,0,0,0,0,1,0,1,1,0,Kathmandu
2.666666667,3.280839895,2,2,0.0904,10,2.5,1,0,0,0,0,1,0,0,1,Lalitpur
2.666666667,4.304461942,5,3,0.0904,5,5,1,0,0,0,0,0,1,1,0,Kathmandu
2.833333333,3.937007874,5,3,0.0904,5,5,1,0,0,0,0,0,1,1,0,Kathmandu
3,2.624671916,2,2,0.0721,5,5,0,0,1,0,0,0,1,1,0,Kathmandu
3.083333333,4.304461942,0.6,2,0.0721,5,5,1,0,0,0,0,0,1,0,0,Bhaktapur
2.833333333,3.937007874,3,1.125,0.0904,5,5,0,0,1,0,0,0,1,0,1,Lalitpur
4.083333333,1,20,0.6,0.093,2.5,10,0,0,1,0,0,0,1,0,0,Bhaktapur
1.666666667,4.304461942,3,9,0.0987,10,2.5,0,1,0,0,0,1,0,1,0,Kathmandu
1,3.280839895,0.3,4.25,0.0987,10,2.5,0,1,0,0,0,0,1,1,0,Kathmandu
1.25,1.312335958,2,4,0.0987,10,2.5,0,0,0,0,1,0,1,1,0,Kathmandu
2.416666667,0.984251969,1.5,3.4,0.0904,30,0.83,0,0,1,0,0,0,1,1,0,Kathmandu
1.416666667,3.937007874,2,3.65,0.0987,5.996387718,4.1525,1,0,0,0,0,0,1,1,0,Kathmandu
4.333333333,4.593175853,6,2,0.067,4.5,5.5,1,0,0,0,0,0,1,1,0,Kathmandu
2.416666667,1,10,0.1,0.0904,1.25,19.75,0,0,0,0,1,0,0,1,0,Kathmandu
1.166666667,3.937007874,10,0.275,0.0987,1.25,19.75,1,0,0,0,0,0,1,0,1,Lalitpur
5.25,4.304461942,1,1.75,0.067,8,3.08,1,0,0,0,0,0,1,0,0,Bhaktapur
1.583333333,3.280839895,10,4.88,0.0987,9.964556962,2.46875,1,0,0,0,0,0,1,1,0,Kathmandu
2.333333333,3.280839895,1,0.90625,0.0904,7,3.5,1,0,0,0,0,1,0,0,1,Lalitpur
3.833333333,1.312335958,1,9,0.0721,10.25,2.39,0,0,1,0,0,0,1,1,0,Kathmandu
2.25,5.380577428,5,3.3,0.0904,8.5,2.88,0,0,0,1,0,0,1,1,0,Kathmandu
3.25,4.921259843,7.5,3,0.067,8,3.06,0,0,1,0,0,1,0,1,0,Kathmandu
5.25,4.304461942,30,3,0.067,8,3.06,1,0,0,0,0,0,1,1,0,Kathmandu
2.666666667,4.304461942,5,3,0.0904,5,4.875,1,0,0,0,0,0,1,1,0,Kathmandu
4.25,1.312335958,6,1,0.093,7,3.48,0,0,1,0,0,0,1,1,0,Kathmandu
4.166666667,4.304461942,5,1.5,0.093,6,4.06,1,0,0,0,0,0,1,0,0,Bhaktapur
4.166666667,4.304461942,5,1.5,0.093,6,4.06,1,0,0,0,0,0,1,0,0,Bhaktapur
2,2.624671916,150,0.32,0.0904,4.429090909,5.5,0,0,1,0,0,0,1,1,0,Kathmandu
2.833333333,3.937007874,0.5,0.4,0.0904,5.5,4.42,0,0,0,1,0,0,1,1,0,Kathmandu
1.75,5.249343832,60,0.04125,0.0987,0.749359223,32.1875,1,0,0,0,0,0,1,0,1,Lalitpur
4.916666667,3.280839895,5,3,0.067,12,2,0,1,0,0,0,1,0,1,0,Kathmandu
3.833333333,4.265091864,7,2,0.067,8,3,1,0,0,0,0,1,0,1,0,Kathmandu
4.25,4.304461942,5,3,0.093,5,4.8,1,0,0,0,0,0,1,1,0,Kathmandu
3,4.304461942,5,0.9,0.0721,3,8,1,0,0,0,0,0,1,1,0,Kathmandu
0,0.984251969,2,4.4,0.0831,8,3,0,0,1,0,0,0,1,1,0,Kathmandu
1.916666667,1.312335958,,3,0.0987,6,4,0,0,1,0,0,0,1,1,0,Kathmandu
2,3.937007874,2,2.1,0.0904,6,4,1,0,0,0,0,0,1,1,0,Kathmandu
0.916666667,4.265091864,20,1.6375,0.0831,8,3,0,0,0,1,0,0,1,0,1,Lalitpur
0.916666667,4.593175853,10,1,0.0831,6,4,0,0,0,1,0,0,1,1,0,Kathmandu
2,3.937007874,10,3.65,0.0904,7.002559415,3.41875,1,0,0,0,0,0,1,1,0,Kathmandu
4.333333333,1.312335958,10,0.6,0.093,3.5,6.82,0,0,1,0,0,0,1,1,0,Kathmandu
1,7.217847769,0.3,0.98,0.0987,8.001678204,2.979375,0,0,0,1,0,0,1,1,0,Kathmandu
1.5,5.380577428,2,4,0.0987,13.99485483,1.700625,0,1,0,0,0,1,0,0,0,Bhaktapur
2.416666667,3.937007874,2,1.25,0.0904,6,3.96,1,0,0,0,0,0,1,0,0,Bhaktapur
1.416666667,1.312335958,,8,0.0987,11.99242902,1.98125,0,0,1,0,0,1,0,1,0,Kathmandu
2.583333333,11.81102362,1.5,5.25,0.0904,10,2.375,0,1,0,0,0,1,0,1,0,Kathmandu
1.666666667,2,10,0.12,0.0987,1.999367289,11.85375,0,0,1,0,0,0,1,1,0,Kathmandu
4,4.304461942,3,6,0.093,12,1.96,0,1,0,0,0,0,1,1,0,Kathmandu
1.75,3.280839895,0.3,4.25,0.0987,9.994683679,2.35125,0,1,0,0,0,0,1,1,0,Kathmandu
3.833333333,6.456692913,30,1.65,0.0721,7,3.35,1,0,0,0,0,0,1,0,0,Bhaktapur
1.5,3.937007874,5,2.2,0.0987,7,3.35,1,0,0,0,0,0,1,1,0,Kathmandu
1.666666667,4.265091864,10,3,0.0987,8.013675214,2.925,1,0,0,0,0,0,1,1,0,Kathmandu
4.333333333,4.265091864,8,1,0.093,5,4.6875,1,0,0,0,0,0,1,0,1,Lalitpur
1.166666667,1.312335958,0.1,3.45,0.0987,20.02139037,1.16875,0,0,1,0,0,1,0,0,1,Lalitpur
3.666666667,6.56167979,30,1,0.0721,5,4.67,0,0,0,1,0,0,1,0,0,Bhaktapur
2.666666667,1.312335958,1.05,3,0.0904,8,2.91,0,0,1,0,0,0,1,1,0,Kathmandu
3,3.937007874,5,12,0.0721,7.25,3.2,0,1,0,0,0,0,1,1,0,Kathmandu
1.583333333,3.280839895,2,3.3,0.0987,9.50974359,2.4375,1,0,0,0,0,0,1,1,0,Kathmandu
3.5,4.304461942,2,1.5,0.0721,6.5,3.56,1,0,0,0,0,0,1,1,0,Kathmandu
2.583333333,1.312335958,2.5,2,0.0904,3.5,6.6,0,0,1,0,0,0,1,1,0,Kathmandu
1.583333333,3.280839895,,2.75,0.0987,6.982807482,3.308125,1,0,0,0,0,0,1,1,0,Kathmandu
1.583333333,4.593175853,2,2.2,0.0987,8.013913044,2.875,0,0,0,1,0,0,1,1,0,Kathmandu
1.5,4.593175853,3,1.5,0.0987,5.75,4,1,0,0,0,0,0,1,0,0,Bhaktapur
1.5,3.280839895,1.05,1.65,0.0987,7.99825213,2.860625,1,,0,0,0,0,1,1,0,Kathmandu
3,3.280839895,7,3,0.0721,6,3.81,1,0,0,0,0,0,1,1,0,Kathmandu
0.916666667,0.984251969,10,0.44,0.0831,3.997374754,5.71375,0,0,1,0,0,0,1,1,0,Kathmandu
2.916666667,0.984251969,0.6,10,0.0904,20,1.14,0,0,1,0,0,0,1,1,0,Kathmandu
2.166666667,1.312335958,15,1.5,0.0904,3.998684643,5.701875,0,0,1,0,0,0,1,0,0,Bhaktapur
1.833333333,3.937007874,250,1,0.0987,2.996303901,7.609375,1,0,0,0,0,0,1,1,0,Kathmandu
4,0.984251969,10,1,0.093,4,5.69,0,0,1,0,0,0,1,1,0,Kathmandu
4.416666667,4.304461942,50,3,0.093,7.5,3,1,0,0,0,0,0,1,1,0,Kathmandu
3.5,6.56167979,6,0.5,0.0721,1.5,15,1,0,0,0,0,1,0,0,1,Lalitpur
1,2.624671916,1,4.88,0.0987,9,2.5,0,1,0,0,0,0,1,1,0,Kathmandu
1.333333333,1.312335958,5,1.8125,0.0987,10,2.25,0,0,1,0,0,0,1,0,1,Lalitpur
1.166666667,6.456692913,2,1.65,0.0987,5.993989983,3.74375,0,1,0,0,0,0,1,1,0,Kathmandu
1,2.624671916,2,1.6,0.0987,4.496600353,4.96375,1,0,0,0,0,0,1,1,0,Kathmandu
1.25,2.952755906,2,6,0.0987,8.981818182,2.475,1,0,0,0,0,0,1,1,0,Kathmandu
3,4.304461942,3,0.9,0.0721,3.25,6.82,1,0,0,0,0,0,1,1,0,Kathmandu
3.916666667,6.456692913,2,2.25,0.0721,4.5,4.91,1,0,0,0,0,0,1,1,0,Kathmandu
2.166666667,3.937007874,5,1,0.0904,5.5,4,1,0,0,0,0,0,1,1,0,Kathmandu
2.166666667,2.624671916,15,4.1,0.0904,6.990229312,3.134375,1,0,0,0,0,0,1,1,0,Kathmandu
2.916666667,4.304461942,20,5.5,0.0904,7.5,2.91,1,0,0,0,0,0,1,1,0,Kathmandu
2.916666667,6.56167979,5,2.25,0.0904,4.5,4.85,1,0,0,0,0,0,1,1,0,Kathmandu
3.333333333,10.76115486,1.05,3.5,0.0721,7.5,2.9,0,1,0,0,0,1,0,1,0,Kathmandu
3.166666667,3.937007874,10,0.75,0.0721,2.75,7.89,0,0,1,0,0,1,0,0,1,Lalitpur
2,3.937007874,5,1.92,0.0904,5.498721228,3.91,1,0,0,0,0,0,1,1,0,Kathmandu
3.583333333,3.280839895,3,4,0.0721,9,2.38,1,0,0,0,0,0,1,1,0,Kathmandu
3,4.304461942,3,3,0.0721,7,3.06,0,0,0,1,0,0,1,1,0,Kathmandu
4.583333333,1.312335958,20,2.25,0.093,7,3.06,0,0,1,0,0,0,1,1,0,Kathmandu
0.916666667,3.280839895,3,1,0.0831,6.994285714,3.0625,1,0,0,0,0,0,1,1,0,Kathmandu
3.166666667,0.984251969,1.2,4.5,0.0721,8,2.67,0,0,1,0,0,0,1,1,0,Kathmandu
4.666666667,4.304461942,8,2,0.093,6,3.55,1,0,0,0,0,0,1,1,0,Kathmandu
